datetime;DNI;DryBulb;DewPoint;Pressure;Wdir;Wspd;BL.tin;BL.tout;BL.pin;BL.pout;BL.req_mf;BL.req_pr;SF.tin;SF.tout;SF.pin;SF.pout;SF.req_mf;SF.req_pr
1989-07-10 15:00:00-08:00;841;277,15;274,15;94100,0;280;6,7;563,15;663,7271248498354;2000000,0;1866360,5146121134;5,529955432632157;0,9417445031720302;562,8190014103188;663,1382288499877;500000,0;15553,004288434262;663,5946519158593;0,0
1989-07-10 16:00:00-08:00;723;277,03999999999996;274,09;94100,0;260;9,3;563,15;663,7229406192612;2000000,0;1901074,7517720712;4,702012841863858;0,9317350887919778;562,8190014103188;663,1341014568245;500000,00000000006;15842,289598100588;564,241541023663;0,0
1989-07-10 17:00:00-08:00;670;276,97999999999996;274,03999999999996;94000,0;260;8,8;563,15;663,7795556634189;2000000,0;1915692,3142517821;4,312477120285674;0,9261969947481308;562,8190014103188;663,1899459860673;500000,0;15964,102618764844;517,4972544342812;0,0
1989-07-10 18:00:00-08:00;523;276,76;273,97999999999996;94100,0;250;10,3;563,15;662,561444087431;2000000,0;1985915,8833520084;1,62330751176995;0,8204469963481722;562,8190014103188;661,987721327984;500000,0;16549,2990279334;194,7969014123941;0,0
1989-07-10 19:00:00-08:00;161;276,59;273,92999999999995;94100,0;250;10,3;563,15;560,8439440577247;2000000,0;1994578,0238013074;1,0;0,0;562,8190014103188;560,1833216353367;500000,0;16621,483531677557;120,0;0,0
1989-07-10 20:00:00-08:00;0;276,37;273,92999999999995;94200,0;230;9,3;563,15;560,8469180455924;2000000,0;1994578,0274448525;1,0;0,0;562,8190014103188;560,186293696167;500000,0;16621,48356204044;120,0;0,0
1989-07-10 21:00:00-08:00;0;276,21;273,97999999999996;94400,0;250;7,7;563,15;560,8518469849628;2000000,0;1994578,033480866;1,0;0,0;562,8190014103188;560,1912194431741;500000,0;16621,483612340555;120,0;0,0
1989-07-10 22:00:00-08:00;0;276,03999999999996;274,15;94400,0;280;5,2;563,15;560,8596210308993;2000000,0;1994578,0429960578;1,0;0,0;562,8190014103188;560,1989884576194;500000,0;16621,48369163381;120,0;0,0
1989-07-10 23:00:00-08:00;0;275,87;274,26;94400,0;280;6,7;563,15;560,8547208620586;2000000,0;1994578,0370000973;1,0;0,0;562,8190014103188;560,1940914597384;500000,0;16621,483641667477;120,0;0,0
1989-07-11 00:00:00-08:00;0;275,87;274,15;94400,0;300;5,7;563,15;560,8578900870245;2000000,0;1994578,040878702;1,0;0,0;562,8190014103188;560,1972586336617;500000,0;16621,483673989176;120,0;0,0
1989-07-11 01:00:00-08:00;0;275,65;274,15;94500,0;300;3,1;563,15;560,8652287248011;2000000,0;1994578,0498571612;1,0;0,0;562,8190014103188;560,2045925248534;500000,0;16621,48374880968;120,0;0,0
1989-07-11 02:00:00-08:00;0;275,65;273,97999999999996;94500,0;290;3,6;563,15;560,8640398529991;2000000,0;1994578,0484031078;1,0;0,0;562,8190014103188;560,203404421739;500000,0;16621,483736692564;120,0;0,0
1989-07-11 03:00:00-08:00;0;275,53999999999996;273,92999999999995;94600,0;260;2,6;563,15;560,8663240001907;2000000,0;1994578,0511970213;1,0;0,0;562,8190014103188;560,2056870921602;500000,0;16621,48375997518;120,0;0,0
1989-07-11 04:00:00-08:00;0;275,59;274,03999999999996;94600,0;260;4,1;563,15;560,8627214502956;2000000,0;1994578,0467906974;1,0;0,0;562,8190014103188;560,2020868715971;500000,0;16621,48372325581;120,0;0,0
1989-07-11 05:00:00-08:00;3;275,53999999999996;274,09;94600,0;250;3,6;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-11 06:00:00-08:00;16;275,59;274,15;94700,0;280;4,1;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-11 07:00:00-08:00;424;275,65;274,21;94700,0;280;5,2;563,15;662,5473210038989;2000000,0;1965907,9060109132;2,6375860995164238;0,8831538574146862;562,8190014103188;661,9737740668668;500000,0;16382,565883424275;316,51033194197095;0,0
1989-07-11 08:00:00-08:00;209;275,87;274,21;94700,0;290;2,6;563,15;662,4977939452303;2000000,0;1992655,402465842;1,1322934073385347;0,7647865417066981;562,8190014103188;661,9248620932594;500000,0;16605,461687215357;135,87520888062411;0,0
1989-07-11 09:00:00-08:00;10;276,03999999999996;274,47999999999996;94800,0;0;0,0;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-11 10:00:00-08:00;41;276,09;274,37;94700,0;0;0,0;563,15;571,0991620276443;2000000,0;1994585,622368836;1,0;0,3022195050122469;562,8190014103188;570,4361525938575;500000,0;16621,546853073633;120,0;0,0
1989-07-11 11:00:00-08:00;2;276,32;274,53999999999996;94700,0;360;3,1;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-11 12:00:00-08:00;0;276,42999999999995;274,53999999999996;94700,0;50;4,1;563,15;560,8634422132222;2000000,0;1994578,0476692428;1,0;0,0;562,8190014103188;560,2028071684183;500000,0;16621,483730577016;120,0;0,0
1989-07-11 13:00:00-08:00;125;276,47999999999996;274,53999999999996;94700,0;20;5,2;563,15;623,8041926180651;2000000,0;1994414,1195284256;1,0;0,6823873043297106;562,8190014103188;623,2858658551057;500000,0;16620,117662736884;120,0;0,0
1989-07-11 14:00:00-08:00;271;276,37;274,47999999999996;94600,0;50;4,6;563,15;662,5212464754121;2000000,0;1986881,2181134338;1,5610451202494988;0,8173341717838526;562,8190014103188;661,9480236516747;500000,0;16557,34348427862;187,32541442993977;0,0
1989-07-11 15:00:00-08:00;422;276,71;274,42999999999995;94500,0;50;6,7;563,15;662,543949729586;2000000,0;1966020,7753080537;2,632800161144608;0,8825121632237077;562,8190014103188;661,9704447346105;499999,99999999994;16383,506460900448;315,93601933735283;0,0
1989-07-11 16:00:00-08:00;97;275,37;274,87;94600,0;320;12,9;563,15;606,3189536328329;2000000,0;1994510,8800902008;1,0;0,6226748633902823;562,8190014103188;605,7291665061226;500000,0;16620,92400075167;120,0;0,0
1989-07-11 17:00:00-08:00;742;275,97999999999996;274,87;94600,0;50;7,7;563,15;663,7961938842881;2000000,0;1896708,1711453998;4,812789665587877;0,9335008006283005;562,8190014103188;663,2063571604438;500000,0;15805,901426211674;577,5347598705449;0,0
1989-07-11 18:00:00-08:00;588;275,97999999999996;274,92999999999995;94700,0;70;7,7;563,15;662,5596475019604;2000000,0;1981913,4041285787;1,863144566731416;0,841058991169537;562,8190014103188;661,9859471192219;500000,0;16515,945034404824;223,57734800776987;0,0
1989-07-11 19:00:00-08:00;238;275,87;274,76;94700,0;60;6,2;563,15;560,8563054669283;2000000,0;1994578,0389395042;1,0;0,0;562,8190014103188;560,195675039;500000,0;16621,483657829205;120,0;0,0
1989-07-11 20:00:00-08:00;0;275,76;274,82;94800,0;50;4,1;563,15;560,8628667881562;2000000,0;1994578,046967856;1,0;0,0;562,8190014103188;560,2022321154669;500000,0;16621,483724732134;120,0;0,0
1989-07-11 21:00:00-08:00;0;275,87;274,53999999999996;94800,0;90;5,2;563,15;560,859474722346;2000000,0;1994578,042817675;1,0;0,0;562,8190014103188;560,1988422437195;500000,0;16621,48369014729;120,0;0,0
1989-07-11 22:00:00-08:00;0;275,59;274,65;94800,0;40;2,6;563,15;560,8663665340142;2000000,0;1994578,0512488505;1,0;0,0;562,8190014103188;560,2057295984882;500000,0;16621,483760407085;120,0;0,0
1989-07-11 23:00:00-08:00;0;275,47999999999996;274,76;94900,0;40;2,1;563,15;560,8674620581485;2000000,0;1994578,0525889017;1,0;0,0;562,8190014103188;560,2068244144699;500000,0;16621,48377157418;120,0;0,0
1989-07-12 00:00:00-08:00;0;275,42999999999995;274,76;94800,0;30;1,5;563,15;560,8688465838603;2000000,0;1994578,0542819737;1,0;0,0;562,8190014103188;560,2082080453422;500000,0;16621,48378568311;120,0;0,0
1989-07-12 01:00:00-08:00;0;275,32;274,92999999999995;94800,0;0;0,0;563,15;560,8723212481359;2000000,0;1994578,0585301227;1,0;0,0;562,8190014103188;560,2116804645029;500000,0;16621,483821084355;120,0;0,0
1989-07-12 02:00:00-08:00;0;275,26;274,92999999999995;94800,0;0;0,0;563,15;560,8722706878393;2000000,0;1994578,058468536;1,0;0,0;562,8190014103188;560,2116299368691;500000,0;16621,483820571135;120,0;0,0
1989-07-12 03:00:00-08:00;0;275,26;274,87;94800,0;0;0,0;563,15;560,8722706878393;2000000,0;1994578,058468536;1,0;0,0;562,8190014103188;560,2116299368691;500000,0;16621,483820571135;120,0;0,0
1989-07-12 04:00:00-08:00;0;275,09;274,82;94900,0;0;0,0;563,15;560,8721276131153;2000000,0;1994578,0582942616;1,0;0,0;562,8190014103188;560,2114869545745;500000,0;16621,483819118843;120,0;0,0
1989-07-12 05:00:00-08:00;14;275,15;274,82;94900,0;0;0,0;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-12 06:00:00-08:00;402;275,21;274,82;95000,0;0;0,0;563,15;662,519195797362;2000000,0;1986984,4219398901;1,5542963560364749;0,818385947398429;562,8190014103188;661,9459984368087;500000,0;16558,203516165762;186,5155627243769;0,0
1989-07-12 07:00:00-08:00;658;275,53999999999996;274,65;95000,0;290;2,6;563,15;663,8094685803438;2000000,0;1918428,1357417307;4,2361459261835375;0,9262587199586767;562,8190014103188;663,2194505116204;500000,0;15986,901131181081;508,33751114202465;0,0
1989-07-12 08:00:00-08:00;793;275,82;274,59;95000,0;320;2,1;563,15;663,800961378249;2000000,0;1880626,3379752398;5,203550103094396;0,9391155279066556;562,8190014103188;663,2110595460965;500000,0;15671,886149793665;624,4260123713275;0,0
1989-07-12 09:00:00-08:00;870;276,15;274,42999999999995;95000,0;0;0,0;563,15;663,7783714696304;2000000,0;1857367,7214428093;5,727053372864397;0,9445967853086705;562,8190014103188;663,1887779413992;500000,0;15478,06434535676;687,2464047437271;0,0
1989-07-12 10:00:00-08:00;896;276,37;274,47999999999996;95000,0;0;0,0;563,15;663,7266765987023;2000000,0;1849449,7745276035;5,896032801602915;0,9460747351834627;562,8190014103188;663,1377866886008;500000,00000000006;15412,081454396692;707,5239361923502;0,0
1989-07-12 11:00:00-08:00;837;276,59;274,42999999999995;95000,0;40;2,1;563,15;663,8028524288837;2000000,0;1868696,8692714283;5,477502694099402;0,9419785032083082;562,8190014103188;663,2129247649328;500000,0;15572,473910595234;657,3003232919281;0,0
1989-07-12 12:00:00-08:00;832;276,65;274,42999999999995;94900,0;40;4,1;563,15;663,7919466855556;2000000,0;1870271,4827770325;5,44205582962155;0,9413463944075053;562,8190014103188;663,2021679454698;499999,99999999994;15585,595689808604;653,0466995545861;0,0
1989-07-12 13:00:00-08:00;586;276,92999999999995;274,32;94800,0;10;3,6;563,15;662,5690046446771;2000000,0;1933955,9224322166;3,780710154902905;0,9166121346756518;562,8190014103188;661,9951876839792;500000,0;16116,29935360181;453,6852185883486;0,0
1989-07-12 14:00:00-08:00;906;276,97999999999996;274,26;94800,0;340;2,6;563,15;663,7415044487088;2000000,0;1846178,4105797473;5,964475443328364;0,9463447124159017;562,8190014103188;663,1524129881149;500000,00000000006;15384,820088164568;715,7370531994036;0,0
1989-07-12 15:00:00-08:00;712;276,92999999999995;274,21;94700,0;30;3,6;563,15;663,7566606610412;2000000,0;1903844,3457967963;4,630395752806402;0,9319442837275715;562,8190014103188;663,1673629612702;499999,99999999994;15865,369548306626;555,6474903367686;0,0
1989-07-12 16:00:00-08:00;695;277,03999999999996;274,15;94700,0;330;3,1;563,15;663,7422638197771;2000000,0;1908284,496777901;4,5136210538244494;0,9303990749578896;562,8190014103188;663,153162031413;500000,00000000006;15902,370806482504;541,634526458934;0,0
1989-07-12 17:00:00-08:00;638;276,97999999999996;273,92999999999995;94600,0;230;5,2;563,15;663,7704332512658;2000000,0;1923459,0524641697;4,092549757238705;0,9229285153623072;562,8190014103188;663,1809479423658;500000,0;16028,82543720142;491,10597086864436;0,0
1989-07-12 18:00:00-08:00;631;276,87;273,82;94600,0;220;4,1;563,15;662,4924242774023;2000000,0;1979047,4062337875;2,0201834661291196;0,8531473950241032;562,8190014103188;661,9195589728845;500000,0;16492,061718614903;242,42201593549427;0,0
1989-07-12 19:00:00-08:00;257;276,71;273,71;94700,0;250;3,6;563,15;560,8649498721969;2000000,0;1994578,0495122173;1,0;0,0;562,8190014103188;560,2043138525365;500000,0;16621,483745935144;120,0;0,0
1989-07-12 20:00:00-08:00;0;276,42999999999995;273,82;94700,0;230;7,7;563,15;560,8520386349923;2000000,0;1994578,0337146574;1,0;0,0;562,8190014103188;560,1914109691121;500000,0;16621,483614288816;120,0;0,0
1989-07-12 21:00:00-08:00;0;276,26;274,03999999999996;94800,0;280;6,7;563,15;560,8550585645266;2000000,0;1994578,0374119778;1,0;0,0;562,8190014103188;560,1944289436188;500000,0;16621,48364509982;120,0;0,0
1989-07-12 22:00:00-08:00;0;275,97999999999996;274,03999999999996;94800,0;270;5,2;563,15;560,8595693617079;2000000,0;1994578,0429330613;1,0;0,0;562,8190014103188;560,1989368218552;500000,0;16621,483691108842;120,0;0,0
1989-07-12 23:00:00-08:00;0;276,09;273,87;94800,0;260;6,7;563,15;560,8549111849084;2000000,0;1994578,0372322267;1,0;0,0;562,8190014103188;560,1942816593958;500000,0;16621,483643601892;120,0;0,0
1989-07-13 00:00:00-08:00;0;275,82;274,03999999999996;94800,0;290;4,1;563,15;560,8629181480915;2000000,0;1994578,0470304582;1,0;0,0;562,8190014103188;560,2022834421875;500000,0;16621,483725253816;120,0;0,0
1989-07-13 01:00:00-08:00;0;275,76;273,92999999999995;94800,0;280;5,7;563,15;560,8577954059359;2000000,0;1994578,0407632473;1,0;0,0;562,8190014103188;560,1971640138371;500000,0;16621,483673027054;120,0;0,0
1989-07-13 02:00:00-08:00;0;275,53999999999996;273,97999999999996;94800,0;310;4,6;563,15;560,8610936221321;2000000,0;1994578,0447995514;1,0;0,0;562,8190014103188;560,2004600962609;500000,0;16621,48370666293;120,0;0,0
1989-07-13 03:00:00-08:00;0;275,42999999999995;273,97999999999996;94800,0;270;3,1;563,15;560,8650413952325;2000000,0;1994578,0496288564;1,0;0,0;562,8190014103188;560,2044053163995;500000,0;16621,48374690713;120,0;0,0
1989-07-13 04:00:00-08:00;0;275,42999999999995;273,97999999999996;94800,0;260;5,7;563,15;560,8575120417453;2000000,0;1994578,04041771;1,0;0,0;562,8190014103188;560,1968808330048;500000,0;16621,48367014758;120,0;0,0
1989-07-13 05:00:00-08:00;32;275,32;273,97999999999996;94900,0;290;3,6;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-13 06:00:00-08:00;460;275,42999999999995;273,92999999999995;94900,0;260;3,6;563,15;662,527031680618;2000000,0;1982841,159854636;1,8100139908307122;0,8388707291941988;562,8190014103188;661,9537370007874;500000,0;16523,67633212197;217,2016788996854;0,0
1989-07-13 07:00:00-08:00;725;275,65;273,97999999999996;94900,0;280;4,6;563,15;663,7219796637905;2000000,0;1900983,6067374777;4,704402777559966;0,9326938017020873;562,8190014103188;663,1331535522531;500000,0;15841,530056145657;564,5283333071958;0,0
1989-07-13 08:00:00-08:00;835;275,97999999999996;274,03999999999996;94900,0;300;5,7;563,15;663,8097509900763;2000000,0;1867979,326743364;5,493543750315017;0,9415532035002686;562,8190014103188;663,219729061468;500000,0;15566,494389528041;659,2252500378019;0,0
1989-07-13 09:00:00-08:00;892;276,21;273,97999999999996;94900,0;310;5,2;563,15;663,7238915185662;2000000,0;1850282,6403916294;5,878444721671428;0,9452005332578071;562,8190014103188;663,1350394409058;500000,0;15419,022003263579;705,4133666005714;0,0
1989-07-13 10:00:00-08:00;935;276,42999999999995;273,76;94800,0;310;6,7;563,15;663,7813716926728;2000000,0;1836807,193182796;6,156821423928264;0,9472937513354307;562,8190014103188;663,1917372470122;499999,99999999994;15306,726609856638;738,8185708713911;0,0
1989-07-13 11:00:00-08:00;954;276,71;273,76;94800,0;310;6,2;563,15;663,8062012330781;2000000,0;1830392,0044152676;6,285515317224592;0,948397786506442;562,8190014103188;663,2162278156569;500000,00000000006;15253,266703460566;754,2618380669511;0,0
1989-07-13 12:00:00-08:00;959;276,97999999999996;273,92999999999995;94700,0;360;2,1;563,15;663,8126593727893;2000000,0;1828434,3087592935;6,324363499288842;0,9492835534975849;562,8190014103188;663,2225976887122;500000,0;15236,95257299412;758,9236199146607;0,0
1989-07-13 13:00:00-08:00;959;277,09;274,03999999999996;94600,0;30;3,6;563,15;663,8126116073179;2000000,0;1828521,6499270347;6,322624417128659;0,9490931603506934;562,8190014103188;663,2225505762284;500000,0;15237,680416058623;758,714930055439;0,0
1989-07-13 14:00:00-08:00;947;277,26;274,15;94500,0;40;4,6;563,15;663,7977557750467;2000000,0;1832499,3239473377;6,243519325090541;0,9483448973497346;562,8190014103188;663,207897723393;500000,0;15270,827699561136;749,2223190108652;0,0
1989-07-13 15:00:00-08:00;883;277,26;274,09;94400,0;40;3,6;563,15;663,8027126023908;2000000,0;1853063,5503255443;5,819243879203748;0,9449887974318426;562,8190014103188;663,2127868485941;500000,0;15442,196252712865;698,3092655044501;0,0
1989-07-13 16:00:00-08:00;836;277,21;274,03999999999996;94400,0;310;3,1;563,15;663,8086240631447;2000000,0;1867958,2532071031;5,494043857757206;0,9420253678041774;562,8190014103188;663,2186175365428;500000,0;15566,318776725853;659,2852629308651;0,0
1989-07-13 17:00:00-08:00;804;277,15;274,03999999999996;94300,0;360;2,1;563,15;663,7268248912197;2000000,0;1878503,2630229532;5,253448113993293;0,9396742132406047;562,8190014103188;663,1379329665019;500000,0;15654,19385852461;630,4137736791951;0,0
1989-07-13 18:00:00-08:00;679;277,15;274,09;94300,0;0;0,0;563,15;662,5185839985503;2000000,0;1975720,6560579988;2,1903681907784818;0,8642793637848021;562,8190014103188;661,9453942339069;500000,0;16464,338800483332;262,84418289341767;0,0
1989-07-13 19:00:00-08:00;340;276,87;273,87;94300,0;250;2,6;563,15;560,8674633080905;2000000,0;1994578,052585331;1,0;0,0;562,8190014103188;560,2068256636045;500000,0;16621,48377154443;120,0;0,0
1989-07-13 20:00:00-08:00;0;276,59;273,82;94400,0;230;7,7;563,15;560,8521783045487;2000000,0;1994578,0338850461;1,0;0,0;562,8190014103188;560,1915505482356;500000,0;16621,48361570872;120,0;0,0
1989-07-13 21:00:00-08:00;0;276,32;273,92999999999995;94500,0;280;5,2;563,15;560,8598625996765;2000000,0;1994578,0432905832;1,0;0,0;562,8190014103188;560,1992298701205;500000,0;16621,483694088198;120,0;0,0
1989-07-13 22:00:00-08:00;0;276,15;273,71;94500,0;270;2,6;563,15;560,8668444969226;2000000,0;1994578,0518312925;1,0;0,0;562,8190014103188;560,206207252428;500000,0;16621,483765260768;120,0;0,0
1989-07-13 23:00:00-08:00;0;276,03999999999996;273,65;94500,0;290;3,1;563,15;560,8655619131736;2000000,0;1994578,0502632137;1,0;0,0;562,8190014103188;560,2049254978137;500000,0;16621,483752193442;120,0;0,0
1989-07-14 00:00:00-08:00;0;275,87;273,87;94500,0;320;5,2;563,15;560,859474722346;2000000,0;1994578,042817675;1,0;0,0;562,8190014103188;560,1988422437195;500000,0;16621,48369014729;120,0;0,0
1989-07-14 01:00:00-08:00;0;275,82;273,76;94400,0;290;5,7;563,15;560,8578470361224;2000000,0;1994578,0408262042;1,0;0,0;562,8190014103188;560,1972156106154;500000,0;16621,4836735517;120,0;0,0
1989-07-14 02:00:00-08:00;0;275,65;273,76;94400,0;280;3,1;563,15;560,8652287248011;2000000,0;1994578,0498571612;1,0;0,0;562,8190014103188;560,2045925248534;500000,0;16621,48374880968;120,0;0,0
1989-07-14 03:00:00-08:00;0;275,53999999999996;273,65;94400,0;270;3,6;563,15;560,8639460162316;2000000,0;1994578,048288738;1,0;0,0;562,8190014103188;560,2033106456493;500000,0;16621,483735739483;120,0;0,0
1989-07-14 04:00:00-08:00;0;275,53999999999996;273,47999999999996;94400,0;260;4,6;563,15;560,8610936221321;2000000,0;1994578,0447995514;1,0;0,0;562,8190014103188;560,2004600962609;500000,0;16621,48370666293;120,0;0,0
1989-07-14 05:00:00-08:00;22;275,42999999999995;273,59;94500,0;270;6,7;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-14 06:00:00-08:00;417;275,47999999999996;273,71;94500,0;280;4,6;563,15;662,5442302815312;2000000,0;1986397,787355944;1,5925079809324576;0,8202609774327424;562,8190014103188;661,970721796617;500000,00000000006;16553,314894632866;191,10095771189498;0,0
1989-07-14 07:00:00-08:00;691;275,82;273,92999999999995;94500,0;300;4,6;563,15;663,7861696016432;2000000,0;1910095,576048287;4,465080644546535;0,9293943739639655;562,8190014103188;663,1964697028965;500000,0;15917,463133735724;535,809677345584;0,0
1989-07-14 08:00:00-08:00;814;276,09;273,92999999999995;94500,0;320;4,1;563,15;663,7616333702763;2000000,0;1874221,2538244016;5,352279237513856;0,9404054926147363;562,8190014103188;663,172267954373;500000,0;15618,51044853667;642,2735085016631;0,0
1989-07-14 09:00:00-08:00;879;276,37;274,03999999999996;94500,0;320;5,2;563,15;663,7938343618501;2000000,0;1854765,806597877;5,782910524512921;0,9443783602853036;562,8190014103188;663,2040298529764;500000,0;15456,381721648984;693,94926294155;0,0
1989-07-14 10:00:00-08:00;919;276,59;274,03999999999996;94500,0;320;3,6;563,15;663,7593264875486;2000000,0;1842030,2524962146;6,050294303092781;0,9469252438132111;562,8190014103188;663,1699924887957;500000,0;15350,252104135123;726,035316371134;0,0
1989-07-14 11:00:00-08:00;940;276,82;273,97999999999996;94400,0;310;4,1;563,15;663,7876423101651;2000000,0;1835066,8148984865;6,19199566441882;0,9480100037630019;562,8190014103188;663,197922316139;500000,0;15292,223457487396;743,0394797302583;0,0
1989-07-14 12:00:00-08:00;949;276,97999999999996;274,03999999999996;94300,0;320;3,1;563,15;663,7996740778249;2000000,0;1831919,4924615656;6,255118033693681;0,9486336001035144;562,8190014103188;663,2097898281936;500000,0;15265,99577051304;750,614164043242;0,0
1989-07-14 13:00:00-08:00;944;277,26;274,15;94200,0;0;0,0;563,15;663,7928879787712;2000000,0;1833531,504489436;6,222888139353554;0,9487684221442054;562,8190014103188;663,2030963894747;500000,0;15279,429204078628;746,7465767224268;0,0
1989-07-14 14:00:00-08:00;933;277,32;274,21;94200,0;0;0,0;563,15;663,7788800713998;2000000,0;1837087,1064269608;6,151214200109649;0,9482080563551835;562,8190014103188;663,1892796074206;500000,00000000006;15309,059220224679;738,1457040131579;0,0
1989-07-14 15:00:00-08:00;907;277,37;274,26;94100,0;0;0,0;563,15;663,7468217064355;2000000,0;1844838,4763543927;5,992339259065718;0,9469179484289487;562,8190014103188;663,1576579168498;500000,0;15373,65396961994;719,080711087886;0,0
1989-07-14 16:00:00-08:00;866;277,32;274,21;94100,0;320;6,2;563,15;663,7737046131817;2000000,0;1858478,8835330294;5,702975465318952;0,943498369242094;562,8190014103188;663,1841747143739;500000,0;15487,3240294419;684,3570558382745;0,0
1989-07-14 17:00:00-08:00;792;277,26;274,21;94000,0;270;5,7;563,15;663,7847323917315;2000000,0;1882328,438216665;5,163441955317535;0,9381185590665309;562,8190014103188;663,1950521018043;500000,0;15686,070318472215;619,6130346381041;0,0
1989-07-14 18:00:00-08:00;647;277,15;274,09;94000,0;240;8,2;563,15;662,5098823866855;2000000,0;1978493,9529023136;2,0492502291903802;0,8532748407079562;562,8190014103188;661,9368006203116;500000,0;16487,449607519287;245,9100275028455;0,0
1989-07-14 19:00:00-08:00;297;276,82;273,87;94100,0;230;9,3;563,15;560,8473132733724;2000000,0;1994578,0279271754;1,0;0,0;562,8190014103188;560,1866886679018;500000,0;16621,483566059796;120,0;0,0
1989-07-14 20:00:00-08:00;0;276,59;273,87;94200,0;240;7,7;563,15;560,8521783045487;2000000,0;1994578,0338850461;1,0;0,0;562,8190014103188;560,1915505482356;500000,0;16621,48361570872;120,0;0,0
1989-07-14 21:00:00-08:00;0;276,32;273,87;94300,0;260;5,2;563,15;560,8598625996765;2000000,0;1994578,0432905832;1,0;0,0;562,8190014103188;560,1992298701205;500000,0;16621,483694088198;120,0;0,0
1989-07-14 22:00:00-08:00;0;276,26;273,71;94300,0;260;7,7;563,15;560,8518905015959;2000000,0;1994578,0335339522;1,0;0,0;562,8190014103188;560,1912629316305;500000,0;16621,483612782937;120,0;0,0
1989-07-14 23:00:00-08:00;0;276,09;273,76;94400,0;330;6,2;563,15;560,8564954794842;2000000,0;1994578,0391712291;1,0;0,0;562,8190014103188;560,1958649285862;500000,0;16621,483659760237;120,0;0,0
1989-07-15 00:00:00-08:00;0;276,15;273,76;94300,0;240;7,7;563,15;560,8517947961884;2000000,0;1994578,033417198;1,0;0,0;562,8190014103188;560,1911672881918;500000,0;16621,48361180998;120,0;0,0
1989-07-15 01:00:00-08:00;0;276,03999999999996;273,71;94400,0;270;6,2;563,15;560,8564522549041;2000000,0;1994578,0391185153;1,0;0,0;562,8190014103188;560,1958217319791;500000,0;16621,48365932096;120,0;0,0
1989-07-15 02:00:00-08:00;0;275,87;273,71;94400,0;320;5,2;563,15;560,859474722346;2000000,0;1994578,042817675;1,0;0,0;562,8190014103188;560,1988422437195;500000,0;16621,48369014729;120,0;0,0
1989-07-15 03:00:00-08:00;0;275,82;273,65;94400,0;260;7,2;563,15;560,8530930102575;2000000,0;1994578,0350076985;1,0;0,0;562,8190014103188;560,1924646617257;500000,0;16621,483625064157;120,0;0,0
1989-07-15 04:00:00-08:00;0;275,65;273,82;94400,0;310;4,6;563,15;560,8611877369261;2000000,0;1994578,0449142836;1,0;0,0;562,8190014103188;560,2005541501801;500000,0;16621,483707619027;120,0;0,0
1989-07-15 05:00:00-08:00;9;275,42999999999995;273,71;94400,0;10;2,6;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-15 06:00:00-08:00;323;275,59;273,65;94500,0;240;3,1;563,15;662,5094936380683;2000000,0;1992511,1805233897;1,1445713787744773;0,7665030793671255;562,8190014103188;661,9364166948989;500000,0;16604,25983769492;137,3485654529372;0,0
1989-07-15 07:00:00-08:00;635;275,82;273,71;94500,0;300;2,1;563,15;663,7726848336075;2000000,0;1924003,7476522096;4,076767624393942;0,9232299546336068;562,8190014103188;663,1831688359239;500000,0;16033,36456376842;489,21211492727286;0,0
1989-07-15 08:00:00-08:00;779;276,15;273,82;94600,0;310;2,6;563,15;663,7609850675832;2000000,0;1884588,6225904534;5,109831286194911;0,9380047744059368;562,8190014103188;663,1716284813679;500000,0;15704,905188253764;613,1797543433898;0,0
1989-07-15 09:00:00-08:00;851;276,32;273,82;94600,0;310;5,2;563,15;663,7433956356452;2000000,0;1863630,02041937;5,590444007275447;0,9425794281809003;562,8190014103188;663,1542784530405;500000,0;15530,250170161413;670,8532808730534;0,0
1989-07-15 10:00:00-08:00;892;276,59;273,87;94600,0;230;3,1;563,15;663,8127649235583;2000000,0;1851165,3400743306;5,859510459513721;0,9453897356541137;562,8190014103188;663,2227017965222;500000,0;15426,377833952758;703,1412551416465;0,0
