datetime;DNI;SF.x.prth;SF.x.pwr;;LB.000.x.mf;LB.000.x.tin;LB.000.x.tout;SF.x.mf;SF.x.tout;SF.x.prth;SF.x.pwr;;LB.000.x.qlst;LB.000.x.qlbk;;SF.x.prth;SF.x.pwr;;LB.000.x.mf;LB.000.x.tin;LB.000.x.tout;LB.000.x.pin;LB.000.x.pout;LB.000.x.prth;LB.000.x.prop;LB.000.x.qabs;LB.000.x.qlst;LB.000.x.qlbk
1989-07-28 10:00:00+01:00;706;0,926706081;244964750,4;;6,462204862;563,15;663,24374;1019,155024;662,6650402;0,937936356;247660022,2;;3650,535097;59,21016518;-1,207944011;0,937900172;247650469,3;;6,532791568;563,15;663,2475551;2000000;1726692,234;0,937900172;0,725847853;53725,62448;3283,668852;56,94874281
1989-07-28 11:00:00+01:00;788;0,933763101;275093127,4;;7,257017269;563,15;663,2434586;1143,195627;662,6665692;0,943908391;277807080,6;;3677,402034;59,17199709;-1,082995744;0,943875716;277797465,2;;7,327921768;563,15;663,249105;2000000;1661327,043;0,943875716;0,725793275;59884,33134;3307,985907;56,91163045
1989-07-28 12:00:00+01:00;848;0,93889791;298109828,8;;7,864684532;563,15;663,2376541;1237,901157;662,6612169;0,948253124;300804186,5;;3655,891084;59,13411368;-0,993195892;0,948223006;300794633,8;;7,935010118;563,15;663,2436801;2000000;1606945,371;0,948223006;0,727621927;64544,58967;3288,710745;56,87456834
1989-07-28 13:00:00+01:00;883;0,941160152;310718546,3;;8,197004412;563,15;663,2413685;1289,745489;662,6654553;0,950168823;313416316,6;;3660,751584;59,09192414;-0,954106902;0,950139826;313406753,5;;8,267345204;563,15;663,2479753;2000000;1575534,34;0,950139826;0,726990648;67115,27465;3293,100826;56,83262364
1989-07-28 14:00:00+01:00;895;0,941872511;315170777,9;;8,314343726;563,15;663,2426695;1308,062964;662,666914;0,950772656;317872535,7;;3665,566948;59,06052154;-0,94190028;0,950744011;317862960,3;;8,384764559;563,15;663,2494535;2000000;1564159,708;0,950744011;0,726981277;68026,3177;3297,425465;56,80129366
1989-07-28 15:00:00+01:00;886;0,941291144;312255874;;8,237517007;563,15;663,2418672;1296,099473;662,6659934;0,950281699;314962186,7;;3670,30584;59,03059455;-0,952055881;0,950252761;314952597,1;;8,308075156;563,15;663,2485207;2000000;1571604,207;0,950252761;0,72764229;67438,3004;3301,651426;56,77130019
1989-07-28 16:00:00+01:00;848;0,938538568;297533273,2;;7,849480743;563,15;663,237572;1235,590735;662,6610826;0,947952818;300242333,9;;3671,908116;59,02476164;-0,999846012;0,947922509;300232735,8;;7,920198518;563,15;663,2435442;2000000;1608316,639;0,947922509;0,725805876;64444,43384;3303,025663;56,76516355
1989-07-28 17:00:00+01:00;788;0,933977065;275518499;;7,268233669;563,15;663,2435237;1144,928164;662,6667361;0,944093922;278228599,7;;3670,243051;59,03130241;-1,079713167;0,944061338;278218998,8;;7,339028154;563,15;663,2492742;2000000;1660367,34;0,944061338;0,725830602;59963,41144;3301,409925;56,77096667
1989-07-28 18:00:00+01:00;709;0,926871305;246547662,6;;6,503892282;563,15;663,2447606;1025,715372;662,6661057;0,938082141;249257060,3;;3665,406657;59,06063135;-1,205638299;0,93804602;249247464,2;;6,574843913;563,15;663,2486351;2000000;1723401,004;0,93804602;0,72689;54063,67491;3296,921538;56,79920502
1989-07-28 19:00:00+01:00;608;0,89423754;168395145,7;;4,442397335;563,15;663,2414035;705,9643601;662,6635869;0,912402903;171550381,2;;3671,104053;59,12361418;-2,025651817;0,912351679;171540751,9;;4,525159195;563,15;663,2460477;2000000;1861784,345;0,912351679;0,725647982;38256,0789;3302,075884;56,85640183
1989-07-28 20:00:00+01:00;466;0,62500253;29802335,29;;1;563,15;642,8616433;156;647,5854764;0,671248708;31858838,87;;3347,74407;57,54547023;-7,376846924;0,67110801;31852048,79;;1;563,15;648,0438154;2000000;1991336,013;0,67110801;0,725754649;9669,522842;3144,953072;56,14275068
1989-07-28 21:00:00+01:00;0;0;-10645589,76;;1;563,15;533,5376083;156;532,9121222;0;-10645589,76;;1995,187142;47,76061205;#¡DIV/0!;0;-10645589,76;;1;563,15;533,5376083;2000000;1991771,695;0;0,712958719;0;1995,187142;47,76061205
1989-07-28 22:00:00+01:00;0;0;-10658856,72;;1;563,15;533,4991591;156;532,873733;0;-10658856,72;;1997,853703;47,78835304;#¡DIV/0!;0;-10658856,72;;1;563,15;533,4991591;2000000;1991771,509;0;0,69001363;0;1997,853703;47,78835304
1989-07-28 23:00:00+01:00;0;0;-10644118,65;;1;563,15;533,5418716;156;532,9163789;0;-10644118,65;;1994,891404;47,82218469;#¡DIV/0!;0;-10644118,65;;1;563,15;533,5418716;2000000;1991771,718;0;0,655371314;0;1994,891404;47,82218469
1989-07-29 00:00:00+01:00;0;0;-10629058,49;;1;563,15;533,5855154;156;532,9599545;0;-10629058,49;;1991,864386;47,834467;#¡DIV/0!;0;-10629058,49;;1;563,15;533,5855154;2000000;1991771,93;0;0,612506848;0;1991,864386;47,834467
1989-07-29 01:00:00+01:00;0;0;-10616723,84;;1;563,15;533,6212589;156;532,9956422;0;-10616723,84;;1989,385172;47,85696539;#¡DIV/0!;0;-10616723,84;;1;563,15;533,6212589;2000000;1991772,103;0;0,578403551;0;1989,385172;47,85696539
1989-07-29 02:00:00+01:00;0;0;-10601735,57;;1;563,15;533,6646901;156;533,0390055;0;-10601735,57;;1986,372604;47,87103224;#¡DIV/0!;0;-10601735,57;;1;563,15;533,6646901;2000000;1991772,314;0;0,578478974;0;1986,372604;47,87103224
1989-07-29 03:00:00+01:00;0;0;-10587169,39;;1;563,15;533,706896;156;533,0811454;0;-10587169,39;;1983,444868;47,8940143;#¡DIV/0!;0;-10587169,39;;1;563,15;533,706896;2000000;1991772,519;0;0,612674736;0;1983,444868;47,8940143
1989-07-29 04:00:00+01:00;0;0;-10573107,35;;1;563,15;533,747639;156;533,1218247;0;-10573107,35;;1980,618453;47,92769527;#¡DIV/0!;0;-10573107,35;;1;563,15;533,747639;2000000;1991772,717;0;0,655548307;0;1980,618453;47,92769527
1989-07-29 05:00:00+01:00;0;0;-10574048,16;;1;563,15;533,7449132;156;533,1191032;0;-10574048,16;;1980,807533;47,94730771;#¡DIV/0!;0;-10574048,16;;1;563,15;533,7449132;2000000;1991772,705;0;0,690162626;0;1980,807533;47,94730771
1989-07-29 06:00:00+01:00;0;0;-10574475,42;;1;563,15;533,7436753;156;533,1178672;0;-10574475,42;;1980,893404;47,95622253;#¡DIV/0!;0;-10574475,42;;1;563,15;533,7436753;2000000;1991772,699;0;0,713069677;0;1980,893404;47,95622253
1989-07-29 07:00:00+01:00;0;0;-10596648,93;;1;563,15;533,679429;156;533,0537214;0;-10596648,93;;1985,350152;47,9514051;#¡DIV/0!;0;-10596648,93;;1;563,15;533,679429;2000000;1991772,388;0;0,725822532;0;1985,350152;47,9514051
1989-07-29 08:00:00+01:00;299;0,784483624;72413953,59;;1,913987404;563,15;663,0606466;311,689924;662,4796363;0,821517961;75592189,98;;3665,831048;59,49765192;-4,707558153;0,821413647;75582593,32;;1,997760751;563,15;663,0595854;2000000;1969147,069;0,821413647;0,72563237;18721,43927;3297,902162;57,21494491
1989-07-29 09:00:00+01:00;375;0,859200995;121015049,2;;3,198531852;563,15;663,0618487;511,9334346;662,4823928;0,883358972;124159649,5;;3655,108134;59,3477931;-2,803751411;0,883290855;124150077,4;;3,281374155;563,15;663,0624019;2000000;1923579,973;0,883290855;0,726943461;28597,79552;3288,246158;57,07876452
1989-07-29 10:00:00+01:00;567;0,906905716;192563443,9;;5,079843386;563,15;663,2438814;805,0622078;662,6558788;0,922546029;195615184,5;;3660,19552;59,25936635;-1,719592312;0,922500797;195605595,3;;5,160401538;563,15;663,2382629;2000000;1823718,542;0,922500797;0,725797988;43143,09254;3291,783482;56,99011446
1989-07-29 11:00:00+01:00;763;0,9317683;265812285,8;;7,01246836;563,15;663,2396504;1105,027702;662,6622546;0,942220177;268519537,7;;3667,996294;59,17425899;-1,118111572;0,94218651;268509944,6;;7,08325627;563,15;663,2447323;2000000;1682152,232;0,94218651;0,725846487;57985,97467;3299,481441;56,9136803
1989-07-29 12:00:00+01:00;851;0,938837394;299186581,6;;7,893055778;563,15;663,23808;1242,385458;662,6616516;0,948202927;301895253,7;;3673,222242;59,11443399;-0,994355551;0,948172776;301885655,4;;7,963754419;563,15;663,2441208;2000000;1604272,532;0,948172776;0,727762377;64782,13271;3304,300852;56,8548697
1989-07-29 13:00:00+01:00;842;0,938057795;295233223,4;;7,788858853;563,15;663,2368699;1226,140941;662,6602921;0,947544805;297943563,3;;3673,924473;59,06492749;-1,008089888;0,947514261;297933960,6;;7,859622809;563,15;663,242743;2000000;1613907,726;0,947514261;0,726797946;63978,5508;3304,869704;56,80527732
1989-07-29 14:00:00+01:00;851;0,938714461;298590191,1;;7,877336383;563,15;663,2379067;1239,941796;662,6614533;0,948102032;301300813,6;;3673,749017;59,01376325;-0,996825912;0,94807181;301291210,7;;7,948089799;563,15;663,2439198;2000000;1605729,093;0,94807181;0,726789002;64661,45271;3304,677012;56,75418254
1989-07-29 15:00:00+01:00;870;0,94015432;306294731,7;;8,080403615;563,15;663,2401605;1271,613978;662,6640557;0,949321282;309005621,5;;3674,416051;58,98330083;-0,971910047;0,949291774;308996018;;8,151116529;563,15;663,2465571;2000000;1586649,581;0,949291774;0,727781947;66229,82092;3305,281827;56,72388004
1989-07-29 16:00:00+01:00;832;0,937392937;291575919,5;;7,691346128;563,15;663,2495073;1211,105358;662,6589959;0,946988952;294285945,5;;3669,850385;58,97698983;-1,020397438;0,94695807;294276350,2;;7,763241096;563,15;663,2414295;2000000;1622724,978;0,94695807;0,725859106;63230,21612;3300,873859;56,71594351
1989-07-29 17:00:00+01:00;794;0,934555113;277755901,6;;7,327197365;563,15;663,2442926;1154,283153;662,6539152;0,944587658;280463509,2;;3665,324258;58,98020857;-1,070054637;0,944555364;280453922;;7,398996525;563,15;663,2362806;2000000;1655165,492;0,944555364;0,725782925;60413,47023;3296,756098;56,7189198
1989-07-29 18:00:00+01:00;716;0,927657173;249231332,1;;6,574601534;563,15;663,2459942;1036,888824;662,6539813;0,938752172;251939641,5;;3662,352308;59,0092964;-1,192172182;0,938716444;251930054,3;;6,646468933;563,15;663,2363475;2000000;1717758,949;0,938716444;0,726982027;54606,5159;3293,949758;56,74694964
1989-07-29 19:00:00+01:00;618;0,895923239;170130742,2;;4,487800108;563,15;663,249506;713,0563831;662,6565343;0,913805053;173260689,7;;3642,542061;59,09142274;-1,990283748;0,913754653;173251135,5;;4,570622598;563,15;663,2389066;2000000;1859208,02;0,913754653;0,725617055;38578,20585;3276,103246;56,8231568
1989-07-29 20:00:00+01:00;476;0,626259037;29692904,56;;1;563,15;642,5843203;156;647,2520179;0,672283899;31726400,04;;3318,143021;57,49503842;-7,326821498;0,672143918;31719680,75;;1;563,15;647,70983;2000000;1991340,516;0,672143918;0,725921216;9615,180627;3117,039241;56,09372606
1989-07-29 21:00:00+01:00;0;0;-10576964,26;;1;563,15;533,7364643;156;533,1106675;0;-10576964,26;;1981,393796;47,77552859;#¡DIV/0!;0;-10576964,26;;1;563,15;533,7364643;2000000;1991772,658;0;0,713303873;0;1981,393796;47,77552859
1989-07-29 22:00:00+01:00;0;0;-10583381,97;;1;563,15;533,7178698;156;533,092102;0;-10583381,97;;1982,683684;47,81556965;#¡DIV/0!;0;-10583381,97;;1;563,15;533,7178698;2000000;1991772,57;0;0,690632819;0;1982,683684;47,81556965
1989-07-29 23:00:00+01:00;0;0;-10591408,73;;1;563,15;533,6946126;156;533,0688812;0;-10591408,73;;1984,296992;47,84265019;#¡DIV/0!;0;-10591408,73;;1;563,15;533,6946126;2000000;1991772,458;0;0,656440585;0;1984,296992;47,84265019
1989-07-30 00:00:00+01:00;0;0;-10570192,25;;1;563,15;533,7560849;156;533,1302574;0;-10570192,25;;1980,032585;47,86707649;#¡DIV/0!;0;-10570192,25;;1;563,15;533,7560849;2000000;1991772,756;0;0,614252855;0;1980,032585;47,86707649
1989-07-30 01:00:00+01:00;0;0;-10571222,34;;1;563,15;533,7531004;156;533,1272776;0;-10571222,34;;1980,239611;47,8884711;#¡DIV/0!;0;-10571222,34;;1;563,15;533,7531004;2000000;1991772,742;0;0,580809447;0;1980,239611;47,8884711
1989-07-30 02:00:00+01:00;0;0;-10571651,15;;1;563,15;533,7518581;156;533,1260372;0;-10571651,15;;1980,325791;47,8973856;#¡DIV/0!;0;-10571651,15;;1;563,15;533,7518581;2000000;1991772,737;0;0,580906779;0;1980,325791;47,8973856
1989-07-30 03:00:00+01:00;0;0;-10572165,41;;1;563,15;533,7503681;156;533,1245495;0;-10572165,41;;1980,429146;47,90808307;#¡DIV/0!;0;-10572165,41;;1;563,15;533,7503681;2000000;1991772,73;0;0,614467227;0;1980,429146;47,90808307
1989-07-30 04:00:00+01:00;0;0;-10619136,48;;1;563,15;533,6142677;156;532,9886618;0;-10619136,48;;1989,870056;47,90688406;#¡DIV/0!;0;-10619136,48;;1;563,15;533,6142677;2000000;1991772,071;0;0,65666191;0;1989,870056;47,90688406
1989-07-30 05:00:00+01:00;0;0;-10611219,93;;1;563,15;533,6372078;156;533,0115661;0;-10611219,93;;1988,278858;47,92842168;#¡DIV/0!;0;-10611219,93;;1;563,15;533,6372078;2000000;1991772,183;0;0,690813921;0;1988,278858;47,92842168
1989-07-30 06:00:00+01:00;0;0;-10602355,81;;1;563,15;533,6628929;156;533,0372111;0;-10602355,81;;1986,497219;47,93034811;#¡DIV/0!;0;-10602355,81;;1;563,15;533,6628929;2000000;1991772,307;0;0,713434427;0;1986,497219;47,93034811
1989-07-30 07:00:00+01:00;0;0;-10591787,09;;1;563,15;533,6935163;156;533,0677866;0;-10591787,09;;1984,372958;47,94345387;#¡DIV/0!;0;-10591787,09;;1;563,15;533,6935163;2000000;1991772,456;0;0,7259982;0;1984,372958;47,94345387
1989-07-30 08:00:00+01:00;460;0,859502892;121028554,7;;3,198884176;563,15;663,0619858;511,952956;662,482462;0,88360642;124164476,1;;3646,270964;59,37614478;-2,796449556;0,883538457;124154927,9;;3,281499918;563,15;663,0624723;2000000;1923575,056;0,883538457;0,725601045;28590,9009;3280,313099;57,10716301
1989-07-30 09:00:00+01:00;605;0,913683555;207487179,4;;5,473810529;563,15;663,2390766;865,9513988;662,6619591;0,927808688;210423806;;3648,362996;59,30143763;-1,54134352;0,927766557;210414252,5;;5,550717486;563,15;663,2444289;2000000;1798171,184;0,927766557;0,72704257;46145,99104;3281,135923;57,03327019
1989-07-30 10:00:00+01:00;706;0,926680205;244903821;;6,460599877;563,15;663,2437057;1018,903937;662,6650021;0,937912951;247598905,8;;3651,025717;59,25160083;-1,208243524;0,937876758;247589352,9;;6,531182035;563,15;663,2475164;2000000;1726817,768;0,937876758;0,72575027;53713,70637;3284,149149;56,99017672
1989-07-30 11:00:00+01:00;785;0,933934999;274113543,6;;7,231222778;563,15;663,2428406;1139,090527;662,6660285;0,944052254;276807903,6;;3653,780857;59,20051003;-1,079804193;0,944019669;276798350,6;;7,301608688;563,15;663,248557;2000000;1663599,161;0,944019669;0,725905128;59659,8569;3286,743228;56,94018873
1989-07-30 12:00:00+01:00;845;0,938379256;296979398,4;;7,834881667;563,15;663,2374126;1233,31745;662,660899;0,947814059;299689348,8;;3675,247801;59,15457323;-1,002199023;0,947783684;299679745,9;;7,905626058;563,15;663,2433581;2000000;1609665,004;0,947783684;0,727910999;64335,15492;3306,15336;56,89495931
1989-07-30 13:00:00+01:00;883;0,940575907;310323627,3;;8,186579586;563,15;663,2414443;1288,234782;662,6654551;0,949674583;313049204,7;;3695,192148;59,11249924;-0,964237949;0,949645297;313039552,2;;8,257658812;563,15;663,2479753;2000000;1576462,627;0,949645297;0,726595613;67071,53895;3324,127915;56,85311361
1989-07-30 14:00:00+01:00;895;0,941589389;314871641,8;;8,306452228;563,15;663,2426713;1306,884584;662,6668767;0,950533092;317586050,8;;3681,256821;59,0716932;-0,946794648;0,950504307;317576434,7;;8,377209763;563,15;663,2494158;2000000;1564894,216;0,950504307;0,726587466;67982,13281;3311,561394;56,81242488
1989-07-30 15:00:00+01:00;883;0,940833605;311139046,1;;8,208073828;563,15;663,2416422;1291,565868;662,6656957;0,949894587;313859486,9;;3687,718272;59,04197165;-0,959980339;0,949865423;313849851,9;;8,279012391;563,15;663,2482191;2000000;1574407,755;0,949865423;0,727928953;67229,57391;3317,334903;56,78261684
1989-07-30 16:00:00+01:00;848;0,938202832;297444740,2;;7,847137953;563,15;663,237658;1235,294318;662,6611288;0,947668924;300170454,1;;3692,484213;59,03421323;-1,005711712;0,947638448;300160802,6;;7,918296992;563,15;663,243591;2000000;1608490,669;0,947638448;0,72591717;64448,30108;3321,559749;56,77456506
1989-07-30 17:00:00+01:00;788;0,933395725;275288572,3;;7,262154612;563,15;663,2437005;1144,088011;662,666766;0,943602217;278024523;;3702,233265;59,05189427;-1,089957804;0,943569345;278014839;;7,333640351;563,15;663,2493046;2000000;1660830,3;0,943569345;0,725737758;59950,64384;3330,228363;56,79146487
1989-07-30 18:00:00+01:00;706;0,926350169;245450646,8;;6,474955379;563,15;663,2447281;1021,248153;662,6654736;0,937641349;248169813,2;;3677,332875;59,07212781;-1,214961769;0,93760497;248160186;;6,546207081;563,15;663,2479945;2000000;1725642,302;0,93760497;0,727078384;53853,14853;3307,656542;56,81058749
1989-07-30 19:00:00+01:00;608;0,891883282;165255009,1;;4,359723718;563,15;663,2378016;693,1271365;662,6633984;0,910452371;168430577,6;;3692,857172;59,14638703;-2,076137354;0,910400004;168420891,7;;4,442868228;563,15;663,2458475;2000000;1866394,484;0,910400004;0,725588424;37640,80094;3321,731228;56,87913982
1989-07-30 20:00:00+01:00;463;0,612863301;27423435,55;;1;563,15;636,8166304;156;641,1026843;0,657718411;29294227,37;;3263,714559;56,97543966;-7,296616744;0,657581587;29287993,8;;1;563,15;641,5575734;2000000;1991412,98;0,657581587;0,72608711;9088,993793;3077,94115;55,67519506
1989-07-30 21:00:00+01:00;0;0;-10658856,72;;1;563,15;533,4991591;156;532,873733;0;-10658856,72;;1997,853703;47,78835304;#¡DIV/0!;0;-10658856,72;;1;563,15;533,4991591;2000000;1991771,509;0;0,713649962;0;1997,853703;47,78835304
1989-07-30 22:00:00+01:00;0;0;-10615341,88;;1;563,15;533,6252635;156;532,9996405;0;-10615341,88;;1989,10743;47,82844111;#¡DIV/0!;0;-10615341,88;;1;563,15;533,6252635;2000000;1991772,122;0;0,69125493;0;1989,10743;47,82844111
1989-07-30 23:00:00+01:00;0;0;-10616723,84;;1;563,15;533,6212589;156;532,9956422;0;-10616723,84;;1989,385172;47,85696539;#¡DIV/0!;0;-10616723,84;;1;563,15;533,6212589;2000000;1991772,103;0;0,65751525;0;1989,385172;47,85696539
1989-07-31 00:00:00+01:00;0;0;-10593388,64;;1;563,15;533,6888758;156;533,0631534;0;-10593388,64;;1984,694909;47,88365529;#¡DIV/0!;0;-10593388,64;;1;563,15;533,6888758;2000000;1991772,432;0;0,616006406;0;1984,694909;47,88365529
1989-07-31 01:00:00+01:00;0;0;-10571651,15;;1;563,15;533,7518581;156;533,1260372;0;-10571651,15;;1980,325791;47,8973856;#¡DIV/0!;0;-10571651,15;;1;563,15;533,7518581;2000000;1991772,737;0;0,583224698;0;1980,325791;47,8973856
1989-07-31 02:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 03:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 04:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 05:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 06:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 07:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 08:00:00+01:00;195;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 09:00:00+01:00;318;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 10:00:00+01:00;451;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 11:00:00+01:00;630;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 12:00:00+01:00;596;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 13:00:00+01:00;514;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 14:00:00+01:00;564;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 15:00:00+01:00;621;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 16:00:00+01:00;716;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 17:00:00+01:00;567;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 18:00:00+01:00;318;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 19:00:00+01:00;220;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 20:00:00+01:00;59;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 21:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 22:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-07-31 23:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1989-08-01 00:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 01:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 02:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 03:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 04:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 05:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 06:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 07:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 08:00:00+01:00;454;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 09:00:00+01:00;599;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 10:00:00+01:00;700;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 11:00:00+01:00;782;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 12:00:00+01:00;842;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 13:00:00+01:00;880;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 14:00:00+01:00;892;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 15:00:00+01:00;880;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 16:00:00+01:00;842;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 17:00:00+01:00;782;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 18:00:00+01:00;703;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 19:00:00+01:00;599;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 20:00:00+01:00;457;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 21:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 22:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-01 23:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 00:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 01:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 02:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 03:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 04:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 05:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 06:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 07:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 08:00:00+01:00;334;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 09:00:00+01:00;570;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 10:00:00+01:00;671;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 11:00:00+01:00;618;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 12:00:00+01:00;646;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 13:00:00+01:00;662;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 14:00:00+01:00;552;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 15:00:00+01:00;615;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 16:00:00+01:00;753;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 17:00:00+01:00;637;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 18:00:00+01:00;451;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 19:00:00+01:00;324;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 20:00:00+01:00;205;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 21:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 22:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-02 23:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-03 00:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-03 01:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-03 02:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-03 03:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-03 04:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-03 05:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
1978-08-03 06:00:00+01:00;0;;;;;;;;;;;;;;#¡DIV/0!;;;;;;;;;;;;;
